dataset,method,repetition,repetition_name,idx,AP50_class1,mAP_class1,average_AP50,average_mAP,AP50_class2,mAP_class2,AP50_class3,mAP_class3,AP50_class4,mAP_class4,AP50_class5,mAP_class5,AP50_class6,mAP_class6
conic,nnunet,3,3,crag_2,,,0.5051587820053101,0.3532938063144684,0.5148861408233643,0.3084317147731781,0.7208872437477112,0.5326972007751465,0.4541284441947937,0.34778037667274475,0.2222222238779068,0.17777778208255768,0.6136701107025146,0.3997820019721985
conic,nnunet,3,3,crag_19,0.0,0.0,0.4893510639667511,0.32047972083091736,0.40687865018844604,0.21624453365802765,0.6545454263687134,0.48443692922592163,0.6190476417541504,0.4556668698787689,0.6282051205635071,0.3416491150856018,0.6274297833442688,0.4248808026313782
conic,nnunet,3,3,crag_22,0.1818181872367859,0.11034365743398666,0.28970667719841003,0.186944842338562,0.5026353597640991,0.3004211485385895,0.5733944773674011,0.4058186113834381,0.0416666679084301,0.03750000149011612,0.0,0.0,0.4387255012989044,0.2675855755805969
conic,nnunet,3,3,crag_25,,,0.5768761038780212,0.38012102246284485,0.42245200276374817,0.2214902639389038,0.5384615659713745,0.42071494460105896,1.0,0.699999988079071,,,0.34659090638160706,0.17827875912189484
conic,nnunet,3,3,crag_27,0.0,0.0,0.44986772537231445,0.3013967275619507,0.580467700958252,0.3155687749385834,0.45356371998786926,0.33555176854133606,0.527845025062561,0.3926994204521179,0.46666666865348816,0.31603458523750305,0.6706634759902954,0.44852596521377563
conic,nnunet,3,3,crag_30,0.2142857164144516,0.13113096356391907,0.443033367395401,0.3066103160381317,0.6193975210189819,0.3918507397174835,0.5669957399368286,0.4146850109100342,0.5306451320648193,0.3939269185066223,0.1428571492433548,0.12857143580913544,0.5840188264846802,0.3794967532157898
conic,nnunet,3,3,crag_33,0.0,0.0,0.21376164257526398,0.13687501847743988,0.23169191181659698,0.12042678892612457,0.5223880410194397,0.369825541973114,0.0,0.0,0.0,0.0,0.5284900069236755,0.3309977352619171
conic,nnunet,3,3,crag_44,0.17000000178813934,0.1024106964468956,0.3494826555252075,0.22956550121307373,0.4680722951889038,0.268934428691864,0.44343891739845276,0.3122204840183258,0.4769230782985687,0.3567407429218292,0.0,0.0,0.5384615659713745,0.33708661794662476
conic,nnunet,3,3,crag_48,0.2650602459907532,0.13572002947330475,0.4262276589870453,0.2574573755264282,0.45249295234680176,0.24635913968086243,0.6519337296485901,0.44582682847976685,0.20454545319080353,0.1559569239616394,0.3333333432674408,0.14761905372142792,0.6499999761581421,0.413262277841568
conic,nnunet,3,3,crag_54,0.0,0.0,0.15386709570884705,0.09483665972948074,0.4450951814651489,0.2713697552680969,0.1147540956735611,0.07503561675548553,0.0,0.0,,,0.20948617160320282,0.12777790427207947
conic,nnunet,3,3,crag_58,0.0,0.0,0.24278686940670013,0.1544329673051834,0.5290102362632751,0.310466468334198,0.2641509473323822,0.19131509959697723,0.18518517911434174,0.1691005378961563,0.0,0.0,0.4783748388290405,0.2557157278060913
conic,nnunet,3,3,crag_64,0.0833333358168602,0.04933333396911621,0.33320489525794983,0.21495385468006134,0.3374827206134796,0.1856723576784134,0.6431623697280884,0.46144866943359375,0.25925925374031067,0.18991875648498535,0.1111111119389534,0.053749315440654755,0.5648805499076843,0.34960073232650757
