idx,dataset,method,repetition,repetition_name,mean_average_precision,average_precision_at_iou_50,expert_min,expert_mean,expert_max,expert_comparison
1444,cFOS_in_HC,cellpose_single,2,2,0.29683095,0.6388889,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,cellpose_single,3,3,0.3032837,0.5833333,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1582,cFOS_in_HC,cellpose_single,1,1,0.32320017,0.77272725,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,cellpose_single,2,2,0.3283784,0.77272725,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,cellpose_single,3,3,0.37284887,0.75,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1599,cFOS_in_HC,cellpose_single,1,1,0.24076688,0.5483871,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,cellpose_single,2,2,0.23207755,0.4848485,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,cellpose_single,3,3,0.2510342,0.5625,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1237,cFOS_in_HC,cellpose_ensemble,1,1,0.29013103,0.62931037,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,cellpose_ensemble,2,2,0.2810076,0.5966387,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,cellpose_ensemble,3,3,0.28960198,0.6465517,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1283,cFOS_in_HC,cellpose_ensemble,1,1,0.47760957,0.8142857,0.4804230332374573,0.5314675331115722,0.5914366841316223,below worst expert
1283,cFOS_in_HC,cellpose_ensemble,2,2,0.4664592,0.7916667,0.4804230332374573,0.5314675331115722,0.5914366841316223,below worst expert
1283,cFOS_in_HC,cellpose_ensemble,3,3,0.47819632,0.7777778,0.4804230332374573,0.5314675331115722,0.5914366841316223,below worst expert
1377,cFOS_in_HC,cellpose_ensemble,1,1,0.27214295,0.5714286,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,cellpose_ensemble,2,2,0.28318876,0.5813953,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,cellpose_ensemble,3,3,0.27427387,0.5813953,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1385,cFOS_in_HC,cellpose_ensemble,1,1,0.42838296,0.825,0.4851681590080261,0.5054792940616608,0.5245562195777893,below worst expert
1385,cFOS_in_HC,cellpose_ensemble,2,2,0.44222036,0.825,0.4851681590080261,0.5054792940616608,0.5245562195777893,below worst expert
1385,cFOS_in_HC,cellpose_ensemble,3,3,0.48568773,0.875,0.4851681590080261,0.5054792940616608,0.5245562195777893,in expert range
1418,cFOS_in_HC,cellpose_ensemble,1,1,0.34249827,0.6451613,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,cellpose_ensemble,2,2,0.34828874,0.76666665,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,cellpose_ensemble,3,3,0.34705925,0.7419355,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1444,cFOS_in_HC,cellpose_ensemble,1,1,0.30225748,0.5675676,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,cellpose_ensemble,2,2,0.31848222,0.6111111,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,cellpose_ensemble,3,3,0.31029478,0.5945946,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1582,cFOS_in_HC,cellpose_ensemble,1,1,0.40618294,0.8181818,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,cellpose_ensemble,2,2,0.39386693,0.7826087,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,cellpose_ensemble,3,3,0.37938884,0.8181818,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1599,cFOS_in_HC,cellpose_ensemble,1,1,0.24995434,0.5,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,cellpose_ensemble,2,2,0.2708197,0.56666666,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,cellpose_ensemble,3,3,0.26763552,0.58064514,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1237,cFOS_in_HC,unet_2019,1,1,0.19372396,0.43055555,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,unet_2019,2,2,0.21214178,0.45925927,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,unet_2019,3,3,0.21370244,0.47142857,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1283,cFOS_in_HC,unet_2019,1,1,0.45647946,0.7051282,0.4804230332374573,0.5314675331115722,0.5914366841316223,below worst expert
1283,cFOS_in_HC,unet_2019,2,2,0.46118218,0.6835443,0.4804230332374573,0.5314675331115722,0.5914366841316223,below worst expert
1283,cFOS_in_HC,unet_2019,3,3,0.4648582,0.71428573,0.4804230332374573,0.5314675331115722,0.5914366841316223,below worst expert
1377,cFOS_in_HC,unet_2019,1,1,0.35654277,0.67346936,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,unet_2019,2,2,0.3621692,0.7111111,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,unet_2019,3,3,0.32124248,0.6862745,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1385,cFOS_in_HC,unet_2019,1,1,0.39599496,0.6530612,0.4851681590080261,0.5054792940616608,0.5245562195777893,below worst expert
1385,cFOS_in_HC,unet_2019,2,2,0.44432822,0.7111111,0.4851681590080261,0.5054792940616608,0.5245562195777893,below worst expert
1385,cFOS_in_HC,unet_2019,3,3,0.42777175,0.73913044,0.4851681590080261,0.5054792940616608,0.5245562195777893,below worst expert
1418,cFOS_in_HC,unet_2019,1,1,0.24809507,0.5217391,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,unet_2019,2,2,0.26027197,0.5555556,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,unet_2019,3,3,0.23965868,0.44230768,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1444,cFOS_in_HC,unet_2019,1,1,0.22009954,0.48979592,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,unet_2019,2,2,0.28298563,0.5116279,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,unet_2019,3,3,0.22461922,0.46,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1582,cFOS_in_HC,unet_2019,1,1,0.31598398,0.5625,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,unet_2019,2,2,0.35102513,0.64285713,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,unet_2019,3,3,0.26459652,0.4722222,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1599,cFOS_in_HC,unet_2019,1,1,0.16902296,0.3902439,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,unet_2019,2,2,0.21610019,0.4054054,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,unet_2019,3,3,0.21503384,0.5,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1237,cFOS_in_HC,nnunet,1,1,0.27239075,0.5,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,nnunet,2,2,0.27953628,0.5294118,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,nnunet,3,3,0.2614837,0.5169492,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1283,cFOS_in_HC,nnunet,1,1,0.54931325,0.8484849,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1283,cFOS_in_HC,nnunet,2,2,0.5463851,0.8358209,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1283,cFOS_in_HC,nnunet,3,3,0.54831177,0.8358209,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1377,cFOS_in_HC,nnunet,1,1,0.409324,0.65,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,nnunet,2,2,0.40729585,0.6585366,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,nnunet,3,3,0.4026893,0.63414633,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1385,cFOS_in_HC,nnunet,1,1,0.4636299,0.8717949,0.4851681590080261,0.5054792940616608,0.5245562195777893,below worst expert
1385,cFOS_in_HC,nnunet,2,2,0.45084077,0.85,0.4851681590080261,0.5054792940616608,0.5245562195777893,below worst expert
1385,cFOS_in_HC,nnunet,3,3,0.47446877,0.8717949,0.4851681590080261,0.5054792940616608,0.5245562195777893,below worst expert
1418,cFOS_in_HC,nnunet,1,1,0.29741722,0.6,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,nnunet,2,2,0.32530132,0.6060606,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,nnunet,3,3,0.27711788,0.5277778,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1444,cFOS_in_HC,nnunet,1,1,0.32488096,0.5714286,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,nnunet,2,2,0.3117807,0.5555556,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,nnunet,3,3,0.33528948,0.5833333,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1582,cFOS_in_HC,nnunet,1,1,0.3810907,0.76,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,nnunet,2,2,0.39599603,0.6923077,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,nnunet,3,3,0.35746357,0.64285713,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1599,cFOS_in_HC,nnunet,1,1,0.24404922,0.46875,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,nnunet,2,2,0.24762526,0.4375,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,nnunet,3,3,0.2699692,0.48387095,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1237,cFOS_in_HC,deepflash2_random,1,1,0.29692638,0.6147541,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,deepflash2_random,2,2,0.30123407,0.6333333,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,deepflash2_random,3,3,0.29974782,0.6229508,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1283,cFOS_in_HC,deepflash2_random,1,1,0.5265085,0.7808219,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1283,cFOS_in_HC,deepflash2_random,2,2,0.53306085,0.8055556,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1283,cFOS_in_HC,deepflash2_random,3,3,0.52283096,0.79452056,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1377,cFOS_in_HC,deepflash2_random,1,1,0.31545332,0.6136364,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,deepflash2_random,2,2,0.30560753,0.6136364,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,deepflash2_random,3,3,0.3058377,0.6,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1385,cFOS_in_HC,deepflash2_random,1,1,0.49651322,0.79545456,0.4851681590080261,0.5054792940616608,0.5245562195777893,in expert range
1385,cFOS_in_HC,deepflash2_random,2,2,0.4898553,0.79545456,0.4851681590080261,0.5054792940616608,0.5245562195777893,in expert range
1385,cFOS_in_HC,deepflash2_random,3,3,0.5012725,0.8372093,0.4851681590080261,0.5054792940616608,0.5245562195777893,in expert range
1418,cFOS_in_HC,deepflash2_random,1,1,0.33547238,0.6388889,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,deepflash2_random,2,2,0.3303229,0.6388889,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,deepflash2_random,3,3,0.31789654,0.6216216,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1444,cFOS_in_HC,deepflash2_random,1,1,0.25474668,0.47619048,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,deepflash2_random,2,2,0.22889432,0.42222223,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,deepflash2_random,3,3,0.2528164,0.44186047,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1582,cFOS_in_HC,deepflash2_random,1,1,0.32639366,0.55172414,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,deepflash2_random,2,2,0.31136638,0.55172414,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1582,cFOS_in_HC,deepflash2_random,3,3,0.32096586,0.60714287,0.1565476208925247,0.3289126604795456,0.4280568659305572,in expert range
1599,cFOS_in_HC,deepflash2_random,1,1,0.222662,0.47058824,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,deepflash2_random,2,2,0.20638335,0.3783784,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,deepflash2_random,3,3,0.20560488,0.3888889,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1237,cFOS_in_HC,deepflash2,1,1,0.31111968,0.61290324,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,deepflash2,2,2,0.3198316,0.63414633,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1237,cFOS_in_HC,deepflash2,3,3,0.30766815,0.6111111,0.1793700009584427,0.2995908707380295,0.4019233584403991,in expert range
1283,cFOS_in_HC,deepflash2,1,1,0.5854359,0.7916667,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1283,cFOS_in_HC,deepflash2,2,2,0.5685302,0.7808219,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1283,cFOS_in_HC,deepflash2,3,3,0.57871807,0.7916667,0.4804230332374573,0.5314675331115722,0.5914366841316223,in expert range
1377,cFOS_in_HC,deepflash2,1,1,0.38780344,0.6904762,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,deepflash2,2,2,0.38137463,0.7111111,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1377,cFOS_in_HC,deepflash2,3,3,0.37450403,0.6888889,0.1774868071079254,0.3113987028598785,0.4288974702358246,in expert range
1385,cFOS_in_HC,deepflash2,1,1,0.60776794,0.9736842,0.4851681590080261,0.5054792940616608,0.5245562195777893,above best expert
1385,cFOS_in_HC,deepflash2,2,2,0.5779212,0.9,0.4851681590080261,0.5054792940616608,0.5245562195777893,above best expert
1385,cFOS_in_HC,deepflash2,3,3,0.59204113,0.94871795,0.4851681590080261,0.5054792940616608,0.5245562195777893,above best expert
1418,cFOS_in_HC,deepflash2,1,1,0.3635718,0.6764706,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,deepflash2,2,2,0.39765602,0.72727275,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1418,cFOS_in_HC,deepflash2,3,3,0.3854914,0.72727275,0.1879209876060485,0.34217594861984246,0.5579797625541687,in expert range
1444,cFOS_in_HC,deepflash2,1,1,0.28554258,0.47619048,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,deepflash2,2,2,0.30107749,0.575,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1444,cFOS_in_HC,deepflash2,3,3,0.28763562,0.52380955,0.2180138081312179,0.2707730650901794,0.3618175387382507,in expert range
1582,cFOS_in_HC,deepflash2,1,1,0.4916904,0.7916667,0.1565476208925247,0.3289126604795456,0.4280568659305572,above best expert
1582,cFOS_in_HC,deepflash2,2,2,0.4953038,0.7916667,0.1565476208925247,0.3289126604795456,0.4280568659305572,above best expert
1582,cFOS_in_HC,deepflash2,3,3,0.4926292,0.7916667,0.1565476208925247,0.3289126604795456,0.4280568659305572,above best expert
1599,cFOS_in_HC,deepflash2,1,1,0.26891536,0.5151515,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,deepflash2,2,2,0.28147745,0.5151515,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
1599,cFOS_in_HC,deepflash2,3,3,0.25595134,0.47058824,0.1044762730598449,0.2666469067335129,0.4154863953590393,in expert range
2354,mScarlet_in_PAG,cellpose,1,cyto2,0.15793656,0.2753623,0.4647617936134338,0.5393187999725342,0.6221598982810974,below worst expert
2354,mScarlet_in_PAG,cellpose,2,cyto2,0.15793656,0.2753623,0.4647617936134338,0.5393187999725342,0.6221598982810974,below worst expert
2354,mScarlet_in_PAG,cellpose,3,cyto2,0.15793656,0.2753623,0.4647617936134338,0.5393187999725342,0.6221598982810974,below worst expert
2355,mScarlet_in_PAG,cellpose,1,cyto2,0.066357285,0.13240418,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2355,mScarlet_in_PAG,cellpose,2,cyto2,0.066357285,0.13240418,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2355,mScarlet_in_PAG,cellpose,3,cyto2,0.066357285,0.13240418,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2359,mScarlet_in_PAG,cellpose,1,cyto2,0.08220577,0.19075145,0.3417434096336365,0.37485169172286986,0.4012244343757629,below worst expert
2359,mScarlet_in_PAG,cellpose,2,cyto2,0.08220577,0.19075145,0.3417434096336365,0.37485169172286986,0.4012244343757629,below worst expert
2359,mScarlet_in_PAG,cellpose,3,cyto2,0.08220577,0.19075145,0.3417434096336365,0.37485169172286986,0.4012244343757629,below worst expert
2363,mScarlet_in_PAG,cellpose,1,cyto2,0.14959796,0.2416357,0.3301322162151336,0.47809209674596786,0.5955353379249573,below worst expert
2363,mScarlet_in_PAG,cellpose,2,cyto2,0.14959796,0.2416357,0.3301322162151336,0.47809209674596786,0.5955353379249573,below worst expert
2363,mScarlet_in_PAG,cellpose,3,cyto2,0.14959796,0.2416357,0.3301322162151336,0.47809209674596786,0.5955353379249573,below worst expert
2364,mScarlet_in_PAG,cellpose,1,cyto2,0.18095568,0.28181818,0.3989275693893432,0.49625473469495773,0.6297957301139832,below worst expert
2364,mScarlet_in_PAG,cellpose,2,cyto2,0.18095568,0.28181818,0.3989275693893432,0.49625473469495773,0.6297957301139832,below worst expert
2364,mScarlet_in_PAG,cellpose,3,cyto2,0.18095568,0.28181818,0.3989275693893432,0.49625473469495773,0.6297957301139832,below worst expert
2365,mScarlet_in_PAG,cellpose,1,cyto2,0.10891242,0.18828452,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2365,mScarlet_in_PAG,cellpose,2,cyto2,0.10891242,0.18828452,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2365,mScarlet_in_PAG,cellpose,3,cyto2,0.10891242,0.18828452,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2366,mScarlet_in_PAG,cellpose,1,cyto2,0.31372607,0.46031746,0.4272132813930511,0.46713629364967346,0.520592212677002,below worst expert
2366,mScarlet_in_PAG,cellpose,2,cyto2,0.31372607,0.46031746,0.4272132813930511,0.46713629364967346,0.520592212677002,below worst expert
2366,mScarlet_in_PAG,cellpose,3,cyto2,0.31372607,0.46031746,0.4272132813930511,0.46713629364967346,0.520592212677002,below worst expert
2368,mScarlet_in_PAG,cellpose,1,cyto2,0.08239647,0.12903225,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2368,mScarlet_in_PAG,cellpose,2,cyto2,0.08239647,0.12903225,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2368,mScarlet_in_PAG,cellpose,3,cyto2,0.08239647,0.12903225,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2354,mScarlet_in_PAG,cellpose_single,1,1,0.47461683,0.7063492,0.4647617936134338,0.5393187999725342,0.6221598982810974,in expert range
2354,mScarlet_in_PAG,cellpose_single,2,2,0.48218274,0.7154471,0.4647617936134338,0.5393187999725342,0.6221598982810974,in expert range
2354,mScarlet_in_PAG,cellpose_single,3,3,0.46823674,0.73170733,0.4647617936134338,0.5393187999725342,0.6221598982810974,in expert range
2355,mScarlet_in_PAG,cellpose_single,1,1,0.40624133,0.6507937,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2355,mScarlet_in_PAG,cellpose_single,2,2,0.3907406,0.66935486,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2355,mScarlet_in_PAG,cellpose_single,3,3,0.4072072,0.6744186,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2359,mScarlet_in_PAG,cellpose_single,1,1,0.32785222,0.57236844,0.3417434096336365,0.37485169172286986,0.4012244343757629,below worst expert
2359,mScarlet_in_PAG,cellpose_single,2,2,0.31267643,0.59859157,0.3417434096336365,0.37485169172286986,0.4012244343757629,below worst expert
2359,mScarlet_in_PAG,cellpose_single,3,3,0.31110892,0.5660377,0.3417434096336365,0.37485169172286986,0.4012244343757629,below worst expert
2363,mScarlet_in_PAG,cellpose_single,1,1,0.42021903,0.6666667,0.3301322162151336,0.47809209674596786,0.5955353379249573,in expert range
2363,mScarlet_in_PAG,cellpose_single,2,2,0.40762433,0.65189874,0.3301322162151336,0.47809209674596786,0.5955353379249573,in expert range
2363,mScarlet_in_PAG,cellpose_single,3,3,0.42123985,0.6964286,0.3301322162151336,0.47809209674596786,0.5955353379249573,in expert range
2364,mScarlet_in_PAG,cellpose_single,1,1,0.4168766,0.7285714,0.3989275693893432,0.49625473469495773,0.6297957301139832,in expert range
2364,mScarlet_in_PAG,cellpose_single,2,2,0.44072706,0.729927,0.3989275693893432,0.49625473469495773,0.6297957301139832,in expert range
2364,mScarlet_in_PAG,cellpose_single,3,3,0.43549705,0.68345326,0.3989275693893432,0.49625473469495773,0.6297957301139832,in expert range
2365,mScarlet_in_PAG,cellpose_single,1,1,0.41001645,0.6171875,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2365,mScarlet_in_PAG,cellpose_single,2,2,0.42879072,0.6230769,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2365,mScarlet_in_PAG,cellpose_single,3,3,0.43707067,0.664,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2366,mScarlet_in_PAG,cellpose_single,1,1,0.3842124,0.622449,0.4272132813930511,0.46713629364967346,0.520592212677002,below worst expert
2366,mScarlet_in_PAG,cellpose_single,2,2,0.40752277,0.6363636,0.4272132813930511,0.46713629364967346,0.520592212677002,below worst expert
2366,mScarlet_in_PAG,cellpose_single,3,3,0.3979257,0.6701031,0.4272132813930511,0.46713629364967346,0.520592212677002,below worst expert
2368,mScarlet_in_PAG,cellpose_single,1,1,0.46086413,0.6826923,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2368,mScarlet_in_PAG,cellpose_single,2,2,0.42471346,0.6796116,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2368,mScarlet_in_PAG,cellpose_single,3,3,0.47578844,0.7378641,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2354,mScarlet_in_PAG,cellpose_ensemble,1,1,0.46476132,0.6929134,0.4647617936134338,0.5393187999725342,0.6221598982810974,below worst expert
2354,mScarlet_in_PAG,cellpose_ensemble,2,2,0.47979394,0.728,0.4647617936134338,0.5393187999725342,0.6221598982810974,in expert range
2354,mScarlet_in_PAG,cellpose_ensemble,3,3,0.47050887,0.6984127,0.4647617936134338,0.5393187999725342,0.6221598982810974,in expert range
2355,mScarlet_in_PAG,cellpose_ensemble,1,1,0.4198402,0.712,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2355,mScarlet_in_PAG,cellpose_ensemble,2,2,0.42091125,0.7258065,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2355,mScarlet_in_PAG,cellpose_ensemble,3,3,0.42162824,0.733871,0.459306538105011,0.4892372965812683,0.5222039818763733,below worst expert
2359,mScarlet_in_PAG,cellpose_ensemble,1,1,0.36345902,0.6438356,0.3417434096336365,0.37485169172286986,0.4012244343757629,in expert range
2359,mScarlet_in_PAG,cellpose_ensemble,2,2,0.35735968,0.6225166,0.3417434096336365,0.37485169172286986,0.4012244343757629,in expert range
2359,mScarlet_in_PAG,cellpose_ensemble,3,3,0.34142986,0.6357616,0.3417434096336365,0.37485169172286986,0.4012244343757629,below worst expert
2363,mScarlet_in_PAG,cellpose_ensemble,1,1,0.42782202,0.69375,0.3301322162151336,0.47809209674596786,0.5955353379249573,in expert range
2363,mScarlet_in_PAG,cellpose_ensemble,2,2,0.41792804,0.6566265,0.3301322162151336,0.47809209674596786,0.5955353379249573,in expert range
2363,mScarlet_in_PAG,cellpose_ensemble,3,3,0.4451974,0.7037037,0.3301322162151336,0.47809209674596786,0.5955353379249573,in expert range
2364,mScarlet_in_PAG,cellpose_ensemble,1,1,0.44497967,0.7132353,0.3989275693893432,0.49625473469495773,0.6297957301139832,in expert range
2364,mScarlet_in_PAG,cellpose_ensemble,2,2,0.4527875,0.7259259,0.3989275693893432,0.49625473469495773,0.6297957301139832,in expert range
2364,mScarlet_in_PAG,cellpose_ensemble,3,3,0.4436922,0.7238806,0.3989275693893432,0.49625473469495773,0.6297957301139832,in expert range
2365,mScarlet_in_PAG,cellpose_ensemble,1,1,0.433033,0.6507937,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2365,mScarlet_in_PAG,cellpose_ensemble,2,2,0.4167282,0.627907,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2365,mScarlet_in_PAG,cellpose_ensemble,3,3,0.427836,0.66129035,0.4565333724021911,0.48014465719461435,0.5362949967384338,below worst expert
2366,mScarlet_in_PAG,cellpose_ensemble,1,1,0.41361934,0.6262626,0.4272132813930511,0.46713629364967346,0.520592212677002,below worst expert
2366,mScarlet_in_PAG,cellpose_ensemble,2,2,0.42131153,0.6666667,0.4272132813930511,0.46713629364967346,0.520592212677002,below worst expert
2366,mScarlet_in_PAG,cellpose_ensemble,3,3,0.45519322,0.69473684,0.4272132813930511,0.46713629364967346,0.520592212677002,in expert range
2368,mScarlet_in_PAG,cellpose_ensemble,1,1,0.47441787,0.7019231,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2368,mScarlet_in_PAG,cellpose_ensemble,2,2,0.47598547,0.7171717,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2368,mScarlet_in_PAG,cellpose_ensemble,3,3,0.46731624,0.7184466,0.4843691289424896,0.5278349444270134,0.5577811002731323,below worst expert
2354,mScarlet_in_PAG,unet_2019,1,1,0.4026023,0.66935486,0.4647617936134338,0.5393187999725342,0.6221598982810974,below worst expert
