dataset,method,repetition,repetition_name,idx,threshold,average_precision
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.55,0.6875
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.6,0.6666667
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.65,0.62650603
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.7,0.5697674
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.75,0.4673913
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.8,0.35
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.85,0.23853211
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.8999999999999999,0.03846154
YFP_in_CTX,cellpose_ensemble,1,1,2334,0.95,0.0
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.5,0.77011496
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.55,0.75
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.6,0.7303371
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.65,0.65591395
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.7,0.6210526
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.75,0.58762884
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.8,0.5247525
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.85,0.30508474
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.8999999999999999,0.07692308
YFP_in_CTX,cellpose_ensemble,1,1,2340,0.95,0.0
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.5,0.79816514
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.55,0.7818182
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.6,0.71929824
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.65,0.70434785
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.7,0.64705884
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.75,0.58064514
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.8,0.49618322
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.85,0.31543624
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.8999999999999999,0.06521739
YFP_in_CTX,cellpose_ensemble,1,1,2341,0.95,0.0
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.5,0.8888889
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.55,0.86585367
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.6,0.8
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.65,0.7386364
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.7,0.59375
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.75,0.54545456
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.8,0.44339624
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.85,0.31896552
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.8999999999999999,0.13333334
YFP_in_CTX,cellpose_ensemble,1,1,2342,0.95,0.0
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.5,0.84810126
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.55,0.80246913
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.6,0.7590361
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.65,0.7176471
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.7,0.64044946
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.75,0.5869565
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.8,0.46
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.85,0.3153153
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.8999999999999999,0.06569343
YFP_in_CTX,cellpose_ensemble,1,1,2343,0.95,0.0
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.5,0.8472222
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.55,0.82191783
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.6,0.7972973
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.65,0.7733333
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.7,0.7051282
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.75,0.6219512
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.8,0.52873564
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.85,0.26666668
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.8999999999999999,0.055555556
YFP_in_CTX,cellpose_ensemble,1,1,2347,0.95,0.0
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.5,0.8
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.55,0.76635516
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.6,0.7181818
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.65,0.7027027
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.7,0.61538464
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.75,0.4765625
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.8,0.37956205
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.85,0.3034483
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.8999999999999999,0.08
YFP_in_CTX,cellpose_ensemble,1,1,2349,0.95,0.0
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.5,0.84444445
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.55,0.78494626
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.6,0.7659575
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.65,0.7291667
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.7,0.6938776
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.75,0.59615386
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.8,0.46902654
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.85,0.30708662
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.8999999999999999,0.10666667
YFP_in_CTX,cellpose_ensemble,2,2,2332,0.95,0.0
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.5,0.7922078
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.55,0.7468355
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.6,0.7468355
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.65,0.7037037
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.7,0.62352943
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.75,0.5
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.8,0.40816328
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.85,0.24324325
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.8999999999999999,0.06153846
YFP_in_CTX,cellpose_ensemble,2,2,2334,0.95,0.0
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.5,0.8117647
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.55,0.77011496
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.6,0.75
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.65,0.75
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.7,0.67391306
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.75,0.65591395
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.8,0.5555556
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.85,0.375
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.8999999999999999,0.09219858
YFP_in_CTX,cellpose_ensemble,2,2,2340,0.95,0.0
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.5,0.8165138
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.55,0.7837838
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.6,0.7368421
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.65,0.7368421
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.7,0.6923077
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.75,0.6229508
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.8,0.5
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.85,0.32885906
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.8999999999999999,0.07608695
YFP_in_CTX,cellpose_ensemble,2,2,2341,0.95,0.0
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.5,0.85714287
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.55,0.81395346
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.6,0.73333335
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.65,0.6421053
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.7,0.6082474
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.75,0.5294118
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.8,0.44444445
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.85,0.3448276
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.8999999999999999,0.13868614
YFP_in_CTX,cellpose_ensemble,2,2,2342,0.95,0.0
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.5,0.8717949
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.55,0.825
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.6,0.7804878
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.65,0.6976744
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.7,0.6781609
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.75,0.62222224
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.8,0.5051546
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.85,0.35185185
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.8999999999999999,0.073529415
YFP_in_CTX,cellpose_ensemble,2,2,2343,0.95,0.0
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.5,0.84931505
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.55,0.8243243
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.6,0.7763158
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.65,0.7763158
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.7,0.7307692
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.75,0.64634144
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.8,0.5168539
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.85,0.25
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.8999999999999999,0.09756097
YFP_in_CTX,cellpose_ensemble,2,2,2347,0.95,0.0
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.5,0.84761906
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.55,0.8130841
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.6,0.7017544
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.65,0.67241377
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.7,0.59016395
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.75,0.46969697
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.8,0.36619717
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.85,0.3108108
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.8999999999999999,0.083798885
YFP_in_CTX,cellpose_ensemble,2,2,2349,0.95,0.0
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.5,0.8043478
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.55,0.7473684
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.6,0.7113402
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.65,0.6938776
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.7,0.5660377
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.75,0.5229358
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.8,0.40677965
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.85,0.23880596
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.8999999999999999,0.05732484
YFP_in_CTX,cellpose_ensemble,3,3,2332,0.95,0.0
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.5,0.84415585
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.55,0.75308645
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.6,0.75308645
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.65,0.6511628
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.7,0.6136364
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.75,0.5106383
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.8,0.33962265
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.85,0.2347826
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.8999999999999999,0.028985508
YFP_in_CTX,cellpose_ensemble,3,3,2334,0.95,0.0
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.5,0.81395346
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.55,0.79310346
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.6,0.71428573
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.65,0.6956522
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.7,0.625
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.75,0.6082474
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.8,0.5294118
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.85,0.31092438
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.8999999999999999,0.06122449
YFP_in_CTX,cellpose_ensemble,3,3,2340,0.95,0.0
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.5,0.8
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.55,0.76785713
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.6,0.76785713
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.65,0.7368421
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.7,0.6923077
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.75,0.5967742
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.8,0.48872182
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.85,0.32
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.8999999999999999,0.07027027
YFP_in_CTX,cellpose_ensemble,3,3,2341,0.95,0.0
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.5,0.82758623
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.55,0.8068182
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.6,0.74725276
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.65,0.65625
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.7,0.59
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.75,0.51428574
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.8,0.44545454
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.85,0.37068966
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.8999999999999999,0.1521739
YFP_in_CTX,cellpose_ensemble,3,3,2342,0.95,0.0
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.5,0.8717949
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.55,0.80246913
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.6,0.7590361
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.65,0.6781609
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.7,0.64044946
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.75,0.6043956
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.8,0.48979592
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.85,0.35185185
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.8999999999999999,0.08148148
YFP_in_CTX,cellpose_ensemble,3,3,2343,0.95,0.0
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.5,0.84931505
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.55,0.8243243
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.6,0.8
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.65,0.7532467
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.7,0.7307692
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.75,0.62650603
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.8,0.55172414
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.85,0.29807693
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.8999999999999999,0.11570248
YFP_in_CTX,cellpose_ensemble,3,3,2347,0.95,0.0
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.5,0.83809525
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.55,0.8037383
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.6,0.7706422
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.65,0.67826086
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.7,0.59504133
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.75,0.47328246
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.8,0.37857142
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.85,0.33103448
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.8999999999999999,0.115606934
YFP_in_CTX,cellpose_ensemble,3,3,2349,0.95,0.0
YFP_in_CTX,unet_2019,1,1,2332,0.5,0.83157897
YFP_in_CTX,unet_2019,1,1,2332,0.55,0.83157897
YFP_in_CTX,unet_2019,1,1,2332,0.6,0.8125
YFP_in_CTX,unet_2019,1,1,2332,0.65,0.7938144
YFP_in_CTX,unet_2019,1,1,2332,0.7,0.75757575
YFP_in_CTX,unet_2019,1,1,2332,0.75,0.6893204
YFP_in_CTX,unet_2019,1,1,2332,0.8,0.58181816
YFP_in_CTX,unet_2019,1,1,2332,0.85,0.41463414
YFP_in_CTX,unet_2019,1,1,2332,0.8999999999999999,0.12987013
YFP_in_CTX,unet_2019,1,1,2332,0.95,0.0
YFP_in_CTX,unet_2019,1,1,2334,0.5,0.79012346
YFP_in_CTX,unet_2019,1,1,2334,0.55,0.76829267
YFP_in_CTX,unet_2019,1,1,2334,0.6,0.72619045
YFP_in_CTX,unet_2019,1,1,2334,0.65,0.64772725
YFP_in_CTX,unet_2019,1,1,2334,0.7,0.6111111
YFP_in_CTX,unet_2019,1,1,2334,0.75,0.5104167
YFP_in_CTX,unet_2019,1,1,2334,0.8,0.39423078
YFP_in_CTX,unet_2019,1,1,2334,0.85,0.26086956
YFP_in_CTX,unet_2019,1,1,2334,0.8999999999999999,0.08208955
YFP_in_CTX,unet_2019,1,1,2334,0.95,0.0
YFP_in_CTX,unet_2019,1,1,2340,0.5,0.79310346
YFP_in_CTX,unet_2019,1,1,2340,0.55,0.77272725
YFP_in_CTX,unet_2019,1,1,2340,0.6,0.77272725
YFP_in_CTX,unet_2019,1,1,2340,0.65,0.71428573
YFP_in_CTX,unet_2019,1,1,2340,0.7,0.67741936
YFP_in_CTX,unet_2019,1,1,2340,0.75,0.6082474
YFP_in_CTX,unet_2019,1,1,2340,0.8,0.59183675
YFP_in_CTX,unet_2019,1,1,2340,0.85,0.39285713
YFP_in_CTX,unet_2019,1,1,2340,0.8999999999999999,0.13043478
YFP_in_CTX,unet_2019,1,1,2340,0.95,0.0
YFP_in_CTX,unet_2019,1,1,2341,0.5,0.6198347
YFP_in_CTX,unet_2019,1,1,2341,0.55,0.5934959
YFP_in_CTX,unet_2019,1,1,2341,0.6,0.568
YFP_in_CTX,unet_2019,1,1,2341,0.65,0.54330707
YFP_in_CTX,unet_2019,1,1,2341,0.7,0.49618322
YFP_in_CTX,unet_2019,1,1,2341,0.75,0.45185184
YFP_in_CTX,unet_2019,1,1,2341,0.8,0.39007092
YFP_in_CTX,unet_2019,1,1,2341,0.85,0.1736527
YFP_in_CTX,unet_2019,1,1,2341,0.8999999999999999,0.031578947
YFP_in_CTX,unet_2019,1,1,2341,0.95,0.0
YFP_in_CTX,unet_2019,1,1,2342,0.5,0.8131868
YFP_in_CTX,unet_2019,1,1,2342,0.55,0.7010309
YFP_in_CTX,unet_2019,1,1,2342,0.6,0.6666667
YFP_in_CTX,unet_2019,1,1,2342,0.65,0.5714286
YFP_in_CTX,unet_2019,1,1,2342,0.7,0.5277778
YFP_in_CTX,unet_2019,1,1,2342,0.75,0.4473684
YFP_in_CTX,unet_2019,1,1,2342,0.8,0.41025642
YFP_in_CTX,unet_2019,1,1,2342,0.85,0.33064517
YFP_in_CTX,unet_2019,1,1,2342,0.8999999999999999,0.13013698
YFP_in_CTX,unet_2019,1,1,2342,0.95,0.0060975607
YFP_in_CTX,unet_2019,1,1,2343,0.5,0.7816092
YFP_in_CTX,unet_2019,1,1,2343,0.55,0.74157304
YFP_in_CTX,unet_2019,1,1,2343,0.6,0.6847826
YFP_in_CTX,unet_2019,1,1,2343,0.65,0.64893615
YFP_in_CTX,unet_2019,1,1,2343,0.7,0.5979381
YFP_in_CTX,unet_2019,1,1,2343,0.75,0.5346535
YFP_in_CTX,unet_2019,1,1,2343,0.8,0.4351852
YFP_in_CTX,unet_2019,1,1,2343,0.85,0.33620688
YFP_in_CTX,unet_2019,1,1,2343,0.8999999999999999,0.09929078
YFP_in_CTX,unet_2019,1,1,2343,0.95,0.0
YFP_in_CTX,unet_2019,1,1,2347,0.5,0.82191783
YFP_in_CTX,unet_2019,1,1,2347,0.55,0.7733333
YFP_in_CTX,unet_2019,1,1,2347,0.6,0.72727275
YFP_in_CTX,unet_2019,1,1,2347,0.65,0.72727275
YFP_in_CTX,unet_2019,1,1,2347,0.7,0.7051282
YFP_in_CTX,unet_2019,1,1,2347,0.75,0.6835443
YFP_in_CTX,unet_2019,1,1,2347,0.8,0.52873564
YFP_in_CTX,unet_2019,1,1,2347,0.85,0.34343433
YFP_in_CTX,unet_2019,1,1,2347,0.8999999999999999,0.108333334
YFP_in_CTX,unet_2019,1,1,2347,0.95,0.007575758
YFP_in_CTX,unet_2019,1,1,2349,0.5,0.7586207
YFP_in_CTX,unet_2019,1,1,2349,0.55,0.7
YFP_in_CTX,unet_2019,1,1,2349,0.6,0.6451613
YFP_in_CTX,unet_2019,1,1,2349,0.65,0.5692308
YFP_in_CTX,unet_2019,1,1,2349,0.7,0.4676259
YFP_in_CTX,unet_2019,1,1,2349,0.75,0.41666666
YFP_in_CTX,unet_2019,1,1,2349,0.8,0.35099337
YFP_in_CTX,unet_2019,1,1,2349,0.85,0.30769232
YFP_in_CTX,unet_2019,1,1,2349,0.8999999999999999,0.1396648
YFP_in_CTX,unet_2019,1,1,2349,0.95,0.0
YFP_in_CTX,unet_2019,2,2,2332,0.5,0.84042555
YFP_in_CTX,unet_2019,2,2,2332,0.55,0.8210526
YFP_in_CTX,unet_2019,2,2,2332,0.6,0.8020833
YFP_in_CTX,unet_2019,2,2,2332,0.65,0.7653061
YFP_in_CTX,unet_2019,2,2,2332,0.7,0.6796116
YFP_in_CTX,unet_2019,2,2,2332,0.75,0.6168224
YFP_in_CTX,unet_2019,2,2,2332,0.8,0.49137932
YFP_in_CTX,unet_2019,2,2,2332,0.85,0.33076924
YFP_in_CTX,unet_2019,2,2,2332,0.8999999999999999,0.10897436
YFP_in_CTX,unet_2019,2,2,2332,0.95,0.0
YFP_in_CTX,unet_2019,2,2,2334,0.5,0.8375
YFP_in_CTX,unet_2019,2,2,2334,0.55,0.79268295
YFP_in_CTX,unet_2019,2,2,2334,0.6,0.75
YFP_in_CTX,unet_2019,2,2,2334,0.65,0.6896552
YFP_in_CTX,unet_2019,2,2,2334,0.7,0.67045456
YFP_in_CTX,unet_2019,2,2,2334,0.75,0.61538464
YFP_in_CTX,unet_2019,2,2,2334,0.8,0.45544556
YFP_in_CTX,unet_2019,2,2,2334,0.85,0.2457627
YFP_in_CTX,unet_2019,2,2,2334,0.8999999999999999,0.05
YFP_in_CTX,unet_2019,2,2,2334,0.95,0.0
YFP_in_CTX,unet_2019,2,2,2340,0.5,0.78651685
YFP_in_CTX,unet_2019,2,2,2340,0.55,0.76666665
YFP_in_CTX,unet_2019,2,2,2340,0.6,0.7096774
YFP_in_CTX,unet_2019,2,2,2340,0.65,0.69148934
YFP_in_CTX,unet_2019,2,2,2340,0.7,0.63917524
YFP_in_CTX,unet_2019,2,2,2340,0.75,0.59
YFP_in_CTX,unet_2019,2,2,2340,0.8,0.52884614
YFP_in_CTX,unet_2019,2,2,2340,0.85,0.3140496
YFP_in_CTX,unet_2019,2,2,2340,0.8999999999999999,0.096551724
YFP_in_CTX,unet_2019,2,2,2340,0.95,0.0
YFP_in_CTX,unet_2019,2,2,2341,0.5,0.6451613
YFP_in_CTX,unet_2019,2,2,2341,0.55,0.6062992
YFP_in_CTX,unet_2019,2,2,2341,0.6,0.5692308
YFP_in_CTX,unet_2019,2,2,2341,0.65,0.55725193
YFP_in_CTX,unet_2019,2,2,2341,0.7,0.51111114
YFP_in_CTX,unet_2019,2,2,2341,0.75,0.45714286
YFP_in_CTX,unet_2019,2,2,2341,0.8,0.35099337
YFP_in_CTX,unet_2019,2,2,2341,0.85,0.1590909
YFP_in_CTX,unet_2019,2,2,2341,0.8999999999999999,0.040816326
YFP_in_CTX,unet_2019,2,2,2341,0.95,0.0
YFP_in_CTX,unet_2019,2,2,2342,0.5,0.78723407
YFP_in_CTX,unet_2019,2,2,2342,0.55,0.73195875
YFP_in_CTX,unet_2019,2,2,2342,0.6,0.63106793
YFP_in_CTX,unet_2019,2,2,2342,0.65,0.5272727
YFP_in_CTX,unet_2019,2,2,2342,0.7,0.48672566
YFP_in_CTX,unet_2019,2,2,2342,0.75,0.44827586
YFP_in_CTX,unet_2019,2,2,2342,0.8,0.4117647
YFP_in_CTX,unet_2019,2,2,2342,0.85,0.3125
YFP_in_CTX,unet_2019,2,2,2342,0.8999999999999999,0.14285715
YFP_in_CTX,unet_2019,2,2,2342,0.95,0.005988024
YFP_in_CTX,unet_2019,2,2,2343,0.5,0.81609195
YFP_in_CTX,unet_2019,2,2,2343,0.55,0.73626375
YFP_in_CTX,unet_2019,2,2,2343,0.6,0.68085104
YFP_in_CTX,unet_2019,2,2,2343,0.65,0.62886596
YFP_in_CTX,unet_2019,2,2,2343,0.7,0.5959596
YFP_in_CTX,unet_2019,2,2,2343,0.75,0.54901963
YFP_in_CTX,unet_2019,2,2,2343,0.8,0.44954127
YFP_in_CTX,unet_2019,2,2,2343,0.85,0.33898306
YFP_in_CTX,unet_2019,2,2,2343,0.8999999999999999,0.112676054
YFP_in_CTX,unet_2019,2,2,2343,0.95,0.0
YFP_in_CTX,unet_2019,2,2,2347,0.5,0.8243243
YFP_in_CTX,unet_2019,2,2,2347,0.55,0.8
YFP_in_CTX,unet_2019,2,2,2347,0.6,0.8
YFP_in_CTX,unet_2019,2,2,2347,0.65,0.7307692
YFP_in_CTX,unet_2019,2,2,2347,0.7,0.70886075
YFP_in_CTX,unet_2019,2,2,2347,0.75,0.6875
YFP_in_CTX,unet_2019,2,2,2347,0.8,0.5697674
YFP_in_CTX,unet_2019,2,2,2347,0.85,0.37755102
YFP_in_CTX,unet_2019,2,2,2347,0.8999999999999999,0.10655738
YFP_in_CTX,unet_2019,2,2,2347,0.95,0.0
YFP_in_CTX,unet_2019,2,2,2349,0.5,0.7457627
YFP_in_CTX,unet_2019,2,2,2349,0.55,0.6885246
YFP_in_CTX,unet_2019,2,2,2349,0.6,0.66129035
YFP_in_CTX,unet_2019,2,2,2349,0.65,0.5846154
YFP_in_CTX,unet_2019,2,2,2349,0.7,0.49275362
YFP_in_CTX,unet_2019,2,2,2349,0.75,0.43055555
YFP_in_CTX,unet_2019,2,2,2349,0.8,0.35526314
YFP_in_CTX,unet_2019,2,2,2349,0.85,0.30379745
YFP_in_CTX,unet_2019,2,2,2349,0.8999999999999999,0.13812155
YFP_in_CTX,unet_2019,2,2,2349,0.95,0.0
YFP_in_CTX,unet_2019,3,3,2332,0.5,0.6979167
YFP_in_CTX,unet_2019,3,3,2332,0.55,0.6632653
YFP_in_CTX,unet_2019,3,3,2332,0.6,0.5980392
YFP_in_CTX,unet_2019,3,3,2332,0.65,0.5233645
