dataset,method,comparison,repetition_a,repetition_a_name,repetition_b,repetition_b_name,idx,threshold,average_precision
PV_in_HC,cellpose_single,0,1,1,2,2,1377,0.95,0.34285715
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.5,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.55,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.6,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.65,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.7,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.75,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.8,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.85,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.8999999999999999,0.6923077
PV_in_HC,cellpose_single,1,1,1,3,3,1608,0.95,0.46666667
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.5,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.55,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.6,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.65,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.7,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.75,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.8,0.9130435
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.85,0.9130435
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.8999999999999999,0.8333333
PV_in_HC,cellpose_single,1,1,1,3,3,1582,0.95,0.6296296
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.5,0.95238096
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.55,0.95238096
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.6,0.95238096
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.65,0.95238096
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.7,0.95238096
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.75,0.95238096
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.8,0.95238096
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.85,0.95238096
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.8999999999999999,0.8636364
PV_in_HC,cellpose_single,1,1,1,3,3,1444,0.95,0.7083333
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.5,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.55,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.6,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.65,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.7,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.75,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.8,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.85,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.8999999999999999,0.8947368
PV_in_HC,cellpose_single,1,1,1,3,3,1599,0.95,0.8
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.5,0.969697
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.55,0.969697
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.6,0.969697
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.65,0.969697
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.7,0.969697
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.75,0.969697
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.8,0.969697
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.85,0.969697
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.8999999999999999,0.9117647
PV_in_HC,cellpose_single,1,1,1,3,3,1418,0.95,0.7105263
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.5,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.55,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.6,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.65,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.7,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.75,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.8,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.85,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.8999999999999999,0.5
PV_in_HC,cellpose_single,1,1,1,3,3,1385,0.95,0.5
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.5,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.55,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.6,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.65,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.7,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.75,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.8,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.85,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.8999999999999999,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1237,0.95,0.4
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.5,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.55,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.6,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.65,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.7,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.75,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.8,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.85,1.0
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.8999999999999999,0.5555556
PV_in_HC,cellpose_single,1,1,1,3,3,1283,0.95,0.16666667
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.5,0.7777778
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.55,0.7777778
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.6,0.7777778
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.65,0.7777778
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.7,0.71428573
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.75,0.71428573
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.8,0.6551724
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.85,0.6
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.8999999999999999,0.4117647
PV_in_HC,cellpose_single,1,1,1,3,3,1377,0.95,0.33333334
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.5,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.55,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.6,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.65,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.7,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.75,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.8,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.85,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.8999999999999999,0.84615386
PV_in_HC,cellpose_single,2,2,2,3,3,1608,0.95,0.71428573
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.5,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.55,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.6,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.65,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.7,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.75,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.8,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.85,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.8999999999999999,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1582,0.95,0.76
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.5,0.95238096
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.55,0.95238096
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.6,0.95238096
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.65,0.95238096
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.7,0.95238096
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.75,0.95238096
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.8,0.95238096
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.85,0.8636364
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.8999999999999999,0.8636364
PV_in_HC,cellpose_single,2,2,2,3,3,1444,0.95,0.64
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.5,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.55,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.6,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.65,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.7,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.75,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.8,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.85,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.8999999999999999,0.9444444
PV_in_HC,cellpose_single,2,2,2,3,3,1599,0.95,0.84210527
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.5,0.9411765
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.55,0.9411765
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.6,0.9411765
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.65,0.9411765
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.7,0.9411765
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.75,0.9411765
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.8,0.9411765
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.85,0.8857143
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.8999999999999999,0.8857143
PV_in_HC,cellpose_single,2,2,2,3,3,1418,0.95,0.65
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.5,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.55,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.6,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.65,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.7,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.75,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.8,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.85,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.8999999999999999,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1385,0.95,0.5
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.5,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.55,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.6,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.65,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.7,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.75,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.8,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.85,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.8999999999999999,0.5555556
PV_in_HC,cellpose_single,2,2,2,3,3,1237,0.95,0.4
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.5,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.55,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.6,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.65,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.7,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.75,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.8,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.85,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.8999999999999999,1.0
PV_in_HC,cellpose_single,2,2,2,3,3,1283,0.95,0.27272728
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.5,0.962963
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.55,0.962963
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.6,0.962963
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.65,0.962963
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.7,0.962963
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.75,0.962963
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.8,0.962963
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.85,0.962963
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.8999999999999999,0.82758623
PV_in_HC,cellpose_single,2,2,2,3,3,1377,0.95,0.5588235
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.5,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.55,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.6,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.65,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.7,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.75,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.8,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.85,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.8999999999999999,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1608,0.95,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.5,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.55,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.6,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.65,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.7,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.75,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.8,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.85,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.8999999999999999,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1582,0.95,0.8333333
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.5,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.55,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.6,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.65,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.7,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.75,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.8,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.85,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.8999999999999999,0.95238096
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1444,0.95,0.7826087
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.5,0.94736844
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.55,0.94736844
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.6,0.94736844
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.65,0.94736844
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.7,0.94736844
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.75,0.94736844
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.8,0.94736844
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.85,0.94736844
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.8999999999999999,0.7619048
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1599,0.95,0.6818182
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.5,0.9705882
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.55,0.9705882
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.6,0.9705882
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.65,0.9705882
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.7,0.9705882
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.75,0.8611111
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.8,0.8611111
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.85,0.8611111
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.8999999999999999,0.8611111
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1418,0.95,0.7631579
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.5,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.55,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.6,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.65,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.7,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.75,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.8,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.85,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.8999999999999999,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1385,0.95,0.5
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.5,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.55,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.6,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.65,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.7,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.75,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.8,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.85,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.8999999999999999,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1237,0.95,0.5714286
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.5,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.55,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.6,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.65,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.7,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.75,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.8,1.0
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.85,0.75
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.8999999999999999,0.75
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1283,0.95,0.5555556
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.5,0.96428573
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.55,0.96428573
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.6,0.96428573
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.65,0.96428573
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.7,0.96428573
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.75,0.96428573
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.8,0.8965517
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.85,0.8333333
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.8999999999999999,0.71875
PV_in_HC,cellpose_ensemble,0,1,1,2,2,1377,0.95,0.6666667
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.5,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.55,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.6,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.65,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.7,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.75,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.8,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.85,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.8999999999999999,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1608,0.95,0.8333333
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.5,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.55,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.6,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.65,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.7,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.75,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.8,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.85,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.8999999999999999,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1582,0.95,0.9130435
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.5,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.55,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.6,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.65,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.7,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.75,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.8,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.85,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.8999999999999999,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1444,0.95,0.95238096
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.5,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.55,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.6,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.65,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.7,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.75,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.8,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.85,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.8999999999999999,0.8947368
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1599,0.95,0.71428573
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.5,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.55,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.6,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.65,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.7,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.75,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.8,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.85,0.9411765
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.8999999999999999,0.9411765
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1418,0.95,0.7837838
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.5,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.55,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.6,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.65,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.7,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.75,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.8,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.85,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.8999999999999999,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1385,0.95,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.5,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.55,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.6,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.65,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.7,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.75,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.8,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.85,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.8999999999999999,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1237,0.95,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.5,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.55,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.6,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.65,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.7,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.75,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.8,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.85,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.8999999999999999,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1283,0.95,0.5555556
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1377,0.5,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1377,0.55,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1377,0.6,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1377,0.65,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1377,0.7,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1377,0.75,1.0
PV_in_HC,cellpose_ensemble,1,1,1,3,3,1377,0.8,1.0
