method,file,subset,exp,threshold,ap,dataset
STAPLE,0096_mask.png,train,3,0.65,0.6458333,cFOS_in_HC
STAPLE,0096_mask.png,train,3,0.7,0.50476193,cFOS_in_HC
STAPLE,0096_mask.png,train,3,0.75,0.35042736,cFOS_in_HC
STAPLE,0096_mask.png,train,3,0.8,0.21538462,cFOS_in_HC
STAPLE,0096_mask.png,train,3,0.85,0.10489511,cFOS_in_HC
STAPLE,0096_mask.png,train,3,0.8999999999999999,0.060402684,cFOS_in_HC
STAPLE,0096_mask.png,train,3,0.95,0.012820513,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.5,0.88505745,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.55,0.8021978,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.6,0.7446808,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.65,0.7263158,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.7,0.5769231,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.75,0.53271025,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.8,0.4385965,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.85,0.28125,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.8999999999999999,0.17142858,cFOS_in_HC
STAPLE,0096_mask.png,train,4,0.95,0.044585988,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.5,0.6818182,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.55,0.6818182,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.6,0.6086956,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.65,0.5546219,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.7,0.48,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.75,0.42307693,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.8,0.3028169,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.85,0.21710527,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.8999999999999999,0.10119048,cFOS_in_HC
STAPLE,0096_mask.png,train,5,0.95,0.010928961,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.5,0.24223602,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.55,0.2195122,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.6,0.21212122,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.65,0.18343195,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.7,0.14942528,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.75,0.123595506,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.8,0.11111111,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.85,0.069518715,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.8999999999999999,0.015228426,cFOS_in_HC
STAPLE,0098_mask.png,train,1,0.95,0.0050251256,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.5,0.45689654,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.55,0.42016807,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.6,0.37959182,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.65,0.33596838,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.7,0.23357664,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.75,0.19014084,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.8,0.1418919,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.85,0.083333336,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.8999999999999999,0.04643963,cFOS_in_HC
STAPLE,0098_mask.png,train,2,0.95,0.018072288,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.5,0.5260417,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.55,0.48730963,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.6,0.4362745,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.65,0.38207546,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.7,0.29646018,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.75,0.27391306,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.8,0.16733068,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.85,0.10566038,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.8999999999999999,0.061594203,cFOS_in_HC
STAPLE,0098_mask.png,train,3,0.95,0.020905923,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.5,0.5721925,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.55,0.53125,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.6,0.46268657,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.65,0.41346154,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.7,0.33636364,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.75,0.26180258,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.8,0.14396887,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.85,0.080882356,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.8999999999999999,0.05,cFOS_in_HC
STAPLE,0098_mask.png,train,4,0.95,0.017301038,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.5,0.48404256,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.55,0.44559586,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.6,0.4234694,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.65,0.36764705,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.7,0.32857144,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.75,0.25675675,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.8,0.19742489,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.85,0.125,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.8999999999999999,0.05283019,cFOS_in_HC
STAPLE,0098_mask.png,train,5,0.95,0.021978023,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.5,0.27522936,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.55,0.27522936,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.6,0.25225225,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.65,0.2300885,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.7,0.19827586,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.75,0.15833333,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.8,0.12096774,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.85,0.07751938,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.8999999999999999,0.02962963,cFOS_in_HC
STAPLE,0099_mask.png,train,1,0.95,0.0,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.5,0.5138122,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.55,0.48913044,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.6,0.4574468,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.65,0.4051282,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.7,0.3497537,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.75,0.25114155,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.8,0.17094018,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.85,0.11382114,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.8999999999999999,0.053846154,cFOS_in_HC
STAPLE,0099_mask.png,train,2,0.95,0.026217228,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.5,0.75,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.55,0.7355372,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.6,0.68,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.65,0.627907,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.7,0.5555556,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.75,0.46853146,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.8,0.3207547,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.85,0.21387284,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.8999999999999999,0.09947644,cFOS_in_HC
STAPLE,0099_mask.png,train,3,0.95,0.03960396,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.5,0.7699115,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.55,0.7094017,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.6,0.62601626,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.65,0.5503876,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.7,0.42857143,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.75,0.3605442,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.8,0.27388534,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.85,0.15606937,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.8999999999999999,0.08695652,cFOS_in_HC
STAPLE,0099_mask.png,train,4,0.95,0.025641026,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.5,0.6637931,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.55,0.62184876,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.6,0.59504133,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.65,0.51968503,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.7,0.46212122,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.75,0.35915494,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.8,0.25324675,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.85,0.13529412,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.8999999999999999,0.05464481,cFOS_in_HC
STAPLE,0099_mask.png,train,5,0.95,0.0,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.5,0.4537037,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.55,0.4537037,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.6,0.4144144,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.65,0.4144144,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.7,0.4017857,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.75,0.35344827,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.8,0.29752067,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.85,0.18045112,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.8999999999999999,0.11347517,cFOS_in_HC
STAPLE,0100_mask.png,train,1,0.95,0.032894738,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.5,0.7089552,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.55,0.6838235,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.6,0.64748204,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.65,0.6126761,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.7,0.47741935,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.75,0.35502958,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.8,0.27222222,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.85,0.16243654,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.8999999999999999,0.09047619,cFOS_in_HC
STAPLE,0100_mask.png,train,2,0.95,0.036199097,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.5,0.8214286,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.55,0.8053097,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.6,0.7586207,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.65,0.7288136,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.7,0.6859504,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.75,0.5813953,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.8,0.41666666,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.85,0.26708075,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.8999999999999999,0.114754096,cFOS_in_HC
STAPLE,0100_mask.png,train,3,0.95,0.025125628,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.5,0.8103448,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.55,0.8103448,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.6,0.8103448,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.65,0.779661,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.7,0.6666667,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.75,0.5555556,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.8,0.45833334,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.85,0.34615386,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.8999999999999999,0.16666667,cFOS_in_HC
STAPLE,0100_mask.png,train,4,0.95,0.071428575,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.5,0.79816514,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.55,0.7657658,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.6,0.75,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.65,0.66101694,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.7,0.53125,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.75,0.3802817,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.8,0.28947368,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.85,0.15294118,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.8999999999999999,0.07103825,cFOS_in_HC
STAPLE,0100_mask.png,train,5,0.95,0.037037037,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.5,0.25619835,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.55,0.25619835,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.6,0.23577236,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.65,0.23577236,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.7,0.20634921,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.75,0.1875,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.8,0.13432837,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.85,0.08571429,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.8999999999999999,0.055555556,cFOS_in_HC
STAPLE,0101_mask.png,train,1,0.95,0.0066225166,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.5,0.5833333,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.55,0.54651165,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.6,0.48603353,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.65,0.4074074,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.7,0.371134,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.75,0.27272728,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.8,0.1981982,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.85,0.11764706,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.8999999999999999,0.09465021,cFOS_in_HC
STAPLE,0101_mask.png,train,2,0.95,0.0513834,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.5,0.64788735,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.55,0.59183675,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.6,0.5294118,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.65,0.45341614,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.7,0.3764706,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.75,0.2513369,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.8,0.1758794,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.85,0.083333336,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.8999999999999999,0.049327355,cFOS_in_HC
STAPLE,0101_mask.png,train,3,0.95,0.02183406,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.5,0.64615387,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.55,0.5970149,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.6,0.5735294,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.65,0.4965035,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.7,0.38961038,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.75,0.30487806,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.8,0.2159091,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.85,0.13227513,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.8999999999999999,0.054187194,cFOS_in_HC
STAPLE,0101_mask.png,train,4,0.95,0.01904762,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.5,0.53488374,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.55,0.5114504,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.6,0.5,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.65,0.47761193,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.7,0.40425533,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.75,0.2857143,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.8,0.19277108,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.85,0.125,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.8999999999999999,0.07027027,cFOS_in_HC
STAPLE,0101_mask.png,train,5,0.95,0.015384615,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.5,0.4050633,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.55,0.3875,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.6,0.32142857,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.65,0.30588236,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.7,0.29069766,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.75,0.29069766,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.8,0.24719101,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.85,0.20652173,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.8999999999999999,0.15625,cFOS_in_HC
STAPLE,0106_mask.png,train,1,0.95,0.057142857,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.5,0.8488372,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.55,0.78651685,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.6,0.7282609,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.65,0.69148934,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.7,0.622449,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.75,0.43243244,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.8,0.272,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.85,0.1438849,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.8999999999999999,0.0890411,cFOS_in_HC
STAPLE,0106_mask.png,train,2,0.95,0.025806451,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.5,0.73333335,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.55,0.6956522,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.6,0.65957445,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.65,0.625,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.7,0.59183675,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.75,0.5294118,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.8,0.36842105,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.85,0.21875,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.8999999999999999,0.06122449,cFOS_in_HC
STAPLE,0106_mask.png,train,3,0.95,0.019607844,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.5,0.8095238,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.55,0.76744187,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.6,0.6888889,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.65,0.61702126,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.7,0.5670103,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.75,0.44761905,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.8,0.35714287,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.85,0.216,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.8999999999999999,0.08571429,cFOS_in_HC
STAPLE,0106_mask.png,train,4,0.95,0.055555556,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.5,0.7922078,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.55,0.7037037,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.6,0.62352943,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.65,0.5862069,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.7,0.5505618,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.75,0.4226804,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.8,0.31428573,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.85,0.18965517,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.8999999999999999,0.13114753,cFOS_in_HC
STAPLE,0106_mask.png,train,5,0.95,0.00729927,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.5,0.15,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.55,0.15,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.6,0.15,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.65,0.15,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.7,0.15,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.75,0.0952381,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.8,0.0952381,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.85,0.045454547,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.8999999999999999,0.045454547,cFOS_in_HC
STAPLE,0144_mask.png,train,1,0.95,0.0,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.5,0.56666666,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.55,0.38235295,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.6,0.34285715,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.65,0.30555555,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.7,0.23684211,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.75,0.14634146,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.8,0.11904762,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.85,0.093023255,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.8999999999999999,0.093023255,cFOS_in_HC
STAPLE,0144_mask.png,train,2,0.95,0.0,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.5,0.56666666,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.55,0.516129,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.6,0.42424244,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.65,0.42424244,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.7,0.34285715,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.75,0.20512821,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.8,0.11904762,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.85,0.11904762,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.8999999999999999,0.093023255,cFOS_in_HC
STAPLE,0144_mask.png,train,3,0.95,0.06818182,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.5,0.5,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.55,0.5,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.6,0.5,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.65,0.2413793,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.7,0.2,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.75,0.125,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.8,0.09090909,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.85,0.09090909,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.8999999999999999,0.028571429,cFOS_in_HC
STAPLE,0144_mask.png,train,4,0.95,0.028571429,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.5,0.52380955,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.55,0.52380955,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.6,0.52380955,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.65,0.52380955,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.7,0.52380955,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.75,0.45454547,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.8,0.33333334,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.85,0.28,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.8999999999999999,0.10344828,cFOS_in_HC
STAPLE,0144_mask.png,train,5,0.95,0.06666667,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.5,0.19607843,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.55,0.19607843,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.6,0.12962963,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.65,0.08928572,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.7,0.05172414,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.75,0.033898305,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.8,0.016666668,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.85,0.016666668,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.8999999999999999,0.016666668,cFOS_in_HC
STAPLE,0145_mask.png,train,1,0.95,0.0,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.5,0.51724136,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.55,0.46666667,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.6,0.41935483,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.65,0.36082473,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.7,0.2815534,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.75,0.22222222,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.8,0.15789473,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.85,0.1,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.8999999999999999,0.03937008,cFOS_in_HC
STAPLE,0145_mask.png,train,2,0.95,0.023255814,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.5,0.76785713,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.55,0.7368421,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.6,0.5967742,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.65,0.52307695,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.7,0.45588234,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.75,0.32,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.8,0.22222222,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.85,0.16470589,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.8999999999999999,0.08791209,cFOS_in_HC
STAPLE,0145_mask.png,train,3,0.95,0.042105265,cFOS_in_HC
STAPLE,0145_mask.png,train,4,0.5,0.6981132,cFOS_in_HC
STAPLE,0145_mask.png,train,4,0.55,0.6363636,cFOS_in_HC
STAPLE,0145_mask.png,train,4,0.6,0.60714287,cFOS_in_HC
STAPLE,0145_mask.png,train,4,0.65,0.60714287,cFOS_in_HC
STAPLE,0145_mask.png,train,4,0.7,0.5254237,cFOS_in_HC
STAPLE,0145_mask.png,train,4,0.75,0.36363637,cFOS_in_HC
STAPLE,0145_mask.png,train,4,0.8,0.21621622,cFOS_in_HC
